ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
2847146,Passenger,NEWTOWN,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Honda,Prologue Ex,SU,White,0,E00,0,Honda Prologue Ex,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2848215,Passenger,NORTH HAVEN,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2860352,Passenger,NORTH HAVEN,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2847369,Passenger,NORWALK,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2854479,Passenger,NORWALK,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Volvo,Xc90 Plus,SU,Black,0,H04,0,Volvo XC90 Plug-In,PHEV,Light-Duty (Class 1-2)
2858909,Passenger,NORWALK,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2293179,Passenger,NORWALK,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2022,BMW,X5 Xdrive45e,SU,Gray,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
2862196,Passenger,NORWICH,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Jeep,Wrangler Sahara 4xe,SU,White,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2861814,Combination,OLD GREENWICH,CT,10/30/2024,10/29/2027,Combination,SUV,"8,532",2025,Rivian,R1s Adventure,SU,White,0,E00,"8,532",Rivian R1S,BEV,Light-Duty (Class 1-2)
2863065,Passenger,OLD GREENWICH,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Audi,Q4 E-tron Premium Plus,SU,Black,0,E00,0,Audi Q4 E-tron Premium Plus,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2847145,Passenger,OLD LYME,CT,10/30/2024,10/29/2027,Regular,SUV,"4,865",2023,Subaru,SOLTERRA,SU,Red,0,E00,"5,500",Subaru Solterra,BEV,Light-Duty (Class 1-2)
2845977,Passenger,OLD LYME,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Toyota,Rav4 Prime Xse,SU,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2294793,Passenger,ORANGE,CT,10/30/2024,10/29/2027,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2845503,Passenger,ORANGE,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2850879,Passenger,PLAINFIELD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2025,BMW,I4 Xdrive 40,C4,Blue,0,E00,0,BMW I4 Xdrive 40,BEV,
2847311,Passenger,PORTLAND,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,EP,White,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2847540,Passenger,REDDING,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Porsche,Macan Turbo,EP,Black,0,E00,0,Porsche Macan Turbo,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2850832,Passenger,RIDGEFIELD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Audi,Q5 E Premium Plus 55,SU,White,0,H04,0,Audi Q5 Plug In,PHEV,Light-Duty (Class 1-2)
2857524,Passenger,RIDGEFIELD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2023,BMW,530xe,SD,Blue,0,H04,0,BMW 5-Series Plug in,PHEV,Light-Duty (Class 1-2)
2862843,Passenger,RIDGEFIELD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2025,BMW,I4 Xdrive 40,4D,Blue,0,E00,0,BMW I4 Xdrive 40,BEV,
2845954,Passenger,SALEM,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2023,Ford,Mustang Mach-e Gt,4D,Gray,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2847139,Combination,SHELTON,CT,10/30/2024,10/29/2027,Combination,Truck,"8,863",2024,Tesla,Cybertruck,PK,Silver,0,E00,"8,863",Tesla Cybertruck,BEV,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
2851281,Passenger,SHELTON,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,4W,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2849955,Passenger,SOUTH GLASTONBURY,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,
2859465,Passenger,SOUTH GLASTONBURY,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2023,Tesla,Model Y,4D,Silver,"1,252,681",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2862684,Passenger,SOUTHINGTON,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Jeep,Wrangler 4xe,SU,Black,"1,991,823",H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2292224,Passenger,SOUTHPORT,CT,10/30/2024,10/29/2027,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,EP,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
2845534,Passenger,SOUTHPORT,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2023,Tesla,Model Y,4D,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2847542,Passenger,SOUTH WINDSOR,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
1834501,Passenger,SOUTH WINDSOR,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2020,Toyota,Prius Prime Le,4L,Tan,"5,203,067",H04,"4,255",Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2859470,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Honda,Prologue Tour,SW,Black,0,E00,0,Honda Prologue Tour,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2848222,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,BMW,I7 Edrive50,4D,Black,0,E00,0,BMW I7 Edrive50,BEV,
2861549,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2025,BMW,Ix Xdrive50,SU,White,0,E00,0,BMW iX,BEV,Light-Duty (Class 1-2)
2859206,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,SUV,"4,916",2020,Tesla,Model Y,SU,White,0,E00,"5,600",Tesla Model Y,BEV,Light-Duty (Class 1-2)
2847970,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2845071,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,"4,362",2023,Tesla,Model 3,SD,Red,0,E00,"4,900",Tesla Model 3,BEV,Light-Duty (Class 1-2)
2859565,Passenger,STAMFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Chevrolet,Blazer 2lt,EP,Black,0,E00,"6,504",Chevrolet Blazer 2lt,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2857565,Passenger,STONINGTON,CT,10/30/2024,10/29/2027,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2291141,Passenger,STORRS,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2022,Nissan,Leaf S Plus,4D,Gray,0,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
2849002,Passenger,STRATFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Acura,Zdx A-spec,SU,Blue,0,E00,0,Acura Zdx A-spec,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2850880,Passenger,STRATFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2851102,Passenger,TORRINGTON,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Gray,"7,202,449",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2848479,Passenger,TRUMBULL,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Ford,Mustang Mach-e Premium,4D,Black,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2860034,Passenger,TULSA,OK,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Hyundai,Tucson Limited,SU,Silver,0,H04,0,Hyundai Tucson Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2846688,Passenger,TULSA,OK,10/30/2024,10/29/2027,Regular,Van,0,2023,Chrysler,Pacifica Hybrid Limited,VN,White,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
2862411,Passenger,UNCASVILLE,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Jeep,Wrangler 4xe,SU,Gray,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2858620,Passenger,VERNON,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2024,Jeep,Wrangler Rubicon 4xe,4W,Yellow,"3,816,327",H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2847144,Combination,WALLINGFORD,CT,10/30/2024,10/29/2027,Combination,SUV,"8,532",2025,Rivian,R1s Adventure,SU,Gray,0,E00,"8,532",Rivian R1S,BEV,Light-Duty (Class 1-2)
2291040,Passenger,WEST HARTFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2861613,Passenger,WEST HARTFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Lexus,Rz 450e,SU,Black,0,E00,0,Lexus RZ 450e,BEV,Light-Duty (Class 1-2)
2848697,Passenger,WEST HARTFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,"3,900",2017,Toyota,Prius Prime,4H,Gray,"6,295,516",H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2846664,Passenger,WEST HARTFORD,CT,10/30/2024,10/29/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2296229,Passenger,WEST HARTFORD,CT,10/30/2024,10/29/2027,Regular,Passenger,0,2020,Toyota,Prius Prime Le,4H,Silver,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
